5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
15/01/2016 16:40,44,1,100
15/01/2016 16:45,47,1,100
15/01/2016 16:50,42,1,100
15/01/2016 16:55,44,1,100
15/01/2016 17:00,51,1,100
15/01/2016 17:05,42,1,100
15/01/2016 17:10,48,1,100
15/01/2016 17:15,53,1,100
15/01/2016 17:20,44,1,100
15/01/2016 17:25,44,1,100
15/01/2016 17:30,42,1,100
15/01/2016 17:35,44,1,100
15/01/2016 17:40,52,1,100
15/01/2016 17:45,42,1,100
15/01/2016 17:50,42,1,100
15/01/2016 17:55,44,1,100
15/01/2016 18:00,32,1,100
15/01/2016 18:05,43,1,100
15/01/2016 18:10,37,1,100
15/01/2016 18:15,39,1,100
15/01/2016 18:20,42,1,100
15/01/2016 18:25,44,1,100
15/01/2016 18:30,40,1,100
15/01/2016 18:35,41,1,100
15/01/2016 18:40,37,1,100
15/01/2016 18:45,43,1,100
15/01/2016 18:50,47,1,100
15/01/2016 18:55,45,1,100
15/01/2016 19:00,48,1,100
15/01/2016 19:05,60,1,100
15/01/2016 19:10,51,1,100
15/01/2016 19:15,48,1,100
15/01/2016 19:20,45,1,100
15/01/2016 19:25,48,1,100
15/01/2016 19:30,47,1,100
15/01/2016 19:35,42,1,100
15/01/2016 19:40,39,1,100
15/01/2016 19:45,44,1,100
15/01/2016 19:50,38,1,100
15/01/2016 19:55,37,1,100
15/01/2016 20:00,37,1,100
15/01/2016 20:05,38,1,100
15/01/2016 20:10,34,1,100
15/01/2016 20:15,34,1,100
15/01/2016 20:20,30,1,100
15/01/2016 20:25,32,1,100
15/01/2016 20:30,32,1,100
15/01/2016 20:35,29,1,100
15/01/2016 20:40,26,1,100
15/01/2016 20:45,26,1,100
15/01/2016 20:50,27,1,100
15/01/2016 20:55,25,1,100
15/01/2016 21:00,23,1,100
15/01/2016 21:05,28,1,100
15/01/2016 21:10,30,1,100
15/01/2016 21:15,25,1,100
15/01/2016 21:20,25,1,100
15/01/2016 21:25,22,1,100
15/01/2016 21:30,24,1,100
15/01/2016 21:35,27,1,100
15/01/2016 21:40,26,1,100
15/01/2016 21:45,21,1,100
15/01/2016 21:50,23,1,100
15/01/2016 21:55,24,1,100
15/01/2016 22:00,18,1,100
15/01/2016 22:05,19,1,100
15/01/2016 22:10,19,1,100
15/01/2016 22:15,23,1,100
15/01/2016 22:20,30,1,100
15/01/2016 22:25,22,1,100
15/01/2016 22:30,18,1,100
15/01/2016 22:35,20,1,100
15/01/2016 22:40,14,1,100
15/01/2016 22:45,19,1,100
15/01/2016 22:50,12,1,100
15/01/2016 22:55,15,1,100
15/01/2016 23:00,10,1,100
15/01/2016 23:05,16,1,100
15/01/2016 23:10,12,1,100
15/01/2016 23:15,14,1,100
15/01/2016 23:20,14,1,100
15/01/2016 23:25,11,1,100
15/01/2016 23:30,13,1,100
15/01/2016 23:35,11,1,100
15/01/2016 23:40,17,1,100
15/01/2016 23:45,16,1,100
15/01/2016 23:50,9,1,100
15/01/2016 23:55,10,1,100
22/01/2016 00:00,7,1,100
22/01/2016 00:05,10,1,100
22/01/2016 00:10,4,1,100
22/01/2016 00:15,4,1,100
22/01/2016 00:20,3,1,100
22/01/2016 00:25,3,1,100
22/01/2016 00:30,3,1,100
22/01/2016 00:35,5,1,100
22/01/2016 00:40,6,1,100
22/01/2016 00:45,5,1,100
22/01/2016 00:50,6,1,100
22/01/2016 00:55,4,1,100
22/01/2016 01:00,4,1,100
22/01/2016 01:05,3,1,100
22/01/2016 01:10,3,1,100
22/01/2016 01:15,4,1,100
22/01/2016 01:20,4,1,100
22/01/2016 01:25,2,1,100
22/01/2016 01:30,0,1,100
22/01/2016 01:35,4,1,100
22/01/2016 01:40,4,1,100
22/01/2016 01:45,4,1,100
22/01/2016 01:50,4,1,100
22/01/2016 01:55,3,1,100
22/01/2016 02:00,2,1,100
22/01/2016 02:05,3,1,100
22/01/2016 02:10,1,1,100
22/01/2016 02:15,4,1,100
22/01/2016 02:20,1,1,100
22/01/2016 02:25,1,1,100
22/01/2016 02:30,2,1,100
22/01/2016 02:35,2,1,100
22/01/2016 02:40,2,1,100
22/01/2016 02:45,3,1,100
22/01/2016 02:50,4,1,100
22/01/2016 02:55,2,1,100
22/01/2016 03:00,1,1,100
22/01/2016 03:05,2,1,100
22/01/2016 03:10,2,1,100
22/01/2016 03:15,2,1,100
22/01/2016 03:20,3,1,100
22/01/2016 03:25,3,1,100
22/01/2016 03:30,4,1,100
22/01/2016 03:35,7,1,100
22/01/2016 03:40,3,1,100
22/01/2016 03:45,4,1,100
22/01/2016 03:50,4,1,100
22/01/2016 03:55,4,1,100
22/01/2016 04:00,3,1,100
22/01/2016 04:05,5,1,100
22/01/2016 04:10,5,1,100
22/01/2016 04:15,6,1,100
22/01/2016 04:20,6,1,100
22/01/2016 04:25,8,1,100
22/01/2016 04:30,11,1,100
22/01/2016 04:35,11,1,100
22/01/2016 04:40,12,1,100
22/01/2016 04:45,12,1,100
22/01/2016 04:50,19,1,100
22/01/2016 04:55,20,1,100
22/01/2016 05:00,16,1,100
22/01/2016 05:05,27,1,100
22/01/2016 05:10,23,1,100
22/01/2016 05:15,27,1,100
22/01/2016 05:20,26,1,100
22/01/2016 05:25,28,1,100
22/01/2016 05:30,30,1,100
22/01/2016 05:35,39,1,100
22/01/2016 05:40,49,1,100
22/01/2016 05:45,38,1,100
22/01/2016 05:50,36,1,100
22/01/2016 05:55,50,1,100
22/01/2016 06:00,51,1,100
22/01/2016 06:05,46,1,100
22/01/2016 06:10,55,1,100
22/01/2016 06:15,54,1,100
22/01/2016 06:20,69,1,100
22/01/2016 06:25,68,1,100
22/01/2016 06:30,75,1,100
22/01/2016 06:35,72,1,100
22/01/2016 06:40,86,1,100
22/01/2016 06:45,68,1,100
22/01/2016 06:50,85,1,100
22/01/2016 06:55,74,1,100
22/01/2016 07:00,71,1,100
22/01/2016 07:05,81,1,100
22/01/2016 07:10,81,1,100
22/01/2016 07:15,69,1,100
22/01/2016 07:20,62,1,100
22/01/2016 07:25,59,1,100
22/01/2016 07:30,57,1,100
22/01/2016 07:35,50,1,100
22/01/2016 07:40,50,1,100
22/01/2016 07:45,46,1,100
22/01/2016 07:50,51,1,100
22/01/2016 07:55,48,1,100
22/01/2016 08:00,44,1,100
22/01/2016 08:05,47,1,100
22/01/2016 08:10,52,1,100
22/01/2016 08:15,42,1,100
22/01/2016 08:20,42,1,100
22/01/2016 08:25,48,1,100
22/01/2016 08:30,49,1,100
22/01/2016 08:35,48,1,100
22/01/2016 08:40,48,1,100
22/01/2016 08:45,51,1,100
22/01/2016 08:50,48,1,100
22/01/2016 08:55,45,1,100
22/01/2016 09:00,42,1,100
22/01/2016 09:05,47,1,100
22/01/2016 09:10,52,1,100
22/01/2016 09:15,50,1,100
22/01/2016 09:20,55,1,100
22/01/2016 09:25,61,1,100
22/01/2016 09:30,68,1,100
22/01/2016 09:35,59,1,100
22/01/2016 09:40,53,1,100
22/01/2016 09:45,62,1,100
22/01/2016 09:50,49,1,100
22/01/2016 09:55,58,1,100
22/01/2016 10:00,53,1,100
22/01/2016 10:05,56,1,100
22/01/2016 10:10,50,1,100
22/01/2016 10:15,55,1,100
22/01/2016 10:20,60,1,100
22/01/2016 10:25,55,1,100
22/01/2016 10:30,53,1,100
22/01/2016 10:35,53,1,100
22/01/2016 10:40,54,1,100
22/01/2016 10:45,55,1,100
22/01/2016 10:50,56,1,100
22/01/2016 10:55,46,1,100
22/01/2016 11:00,45,1,100
22/01/2016 11:05,50,1,100
22/01/2016 11:10,52,1,100
22/01/2016 11:15,53,1,100
22/01/2016 11:20,58,1,100
22/01/2016 11:25,57,1,100
22/01/2016 11:30,63,1,100
22/01/2016 11:35,61,1,100
22/01/2016 11:40,50,1,100
22/01/2016 11:45,49,1,100
22/01/2016 11:50,59,1,100
22/01/2016 11:55,49,1,100
22/01/2016 12:00,48,1,100
22/01/2016 12:05,57,1,100
22/01/2016 12:10,53,1,100
22/01/2016 12:15,49,1,100
22/01/2016 12:20,49,1,100
22/01/2016 12:25,48,1,100
22/01/2016 12:30,46,1,100
22/01/2016 12:35,47,1,100
22/01/2016 12:40,52,1,100
22/01/2016 12:45,56,1,100
22/01/2016 12:50,56,1,100
22/01/2016 12:55,46,1,100
22/01/2016 13:00,54,1,100
22/01/2016 13:05,46,1,100
22/01/2016 13:10,59,1,100
22/01/2016 13:15,52,1,100
22/01/2016 13:20,51,1,100
22/01/2016 13:25,59,1,100
22/01/2016 13:30,48,1,100
22/01/2016 13:35,45,1,100
22/01/2016 13:40,51,1,100
22/01/2016 13:45,51,1,100
22/01/2016 13:50,47,1,100
22/01/2016 13:55,45,1,100
22/01/2016 14:00,53,1,100
22/01/2016 14:05,60,1,100
22/01/2016 14:10,56,1,100
22/01/2016 14:15,48,1,100
22/01/2016 14:20,54,1,100
22/01/2016 14:25,62,1,100
22/01/2016 14:30,58,1,100
22/01/2016 14:35,49,1,100
22/01/2016 14:40,59,1,100
22/01/2016 14:45,57,1,100
22/01/2016 14:50,51,1,100
22/01/2016 14:55,49,1,100
22/01/2016 15:00,53,1,100
22/01/2016 15:05,53,1,100
22/01/2016 15:10,43,1,100
22/01/2016 15:15,50,1,100
22/01/2016 15:20,51,1,100
22/01/2016 15:25,53,1,100
22/01/2016 15:30,50,1,100
22/01/2016 15:35,50,1,100
22/01/2016 15:40,55,1,100
22/01/2016 15:45,58,1,100
22/01/2016 15:50,51,1,100
22/01/2016 15:55,54,1,100
22/01/2016 16:00,55,1,100
22/01/2016 16:05,47,1,100
22/01/2016 16:10,54,1,100
22/01/2016 16:15,55,1,100
22/01/2016 16:20,52,1,100
22/01/2016 16:25,59,1,100
22/01/2016 16:30,38,1,100
22/01/2016 16:35,52,1,100
22/01/2016 16:40,47,1,100
22/01/2016 16:45,47,1,100
22/01/2016 16:50,49,1,100
22/01/2016 16:55,44,1,100
22/01/2016 17:00,47,1,100
22/01/2016 17:05,44,1,100
22/01/2016 17:10,48,1,100
22/01/2016 17:15,48,1,100
22/01/2016 17:20,53,1,100
22/01/2016 17:25,48,1,100
22/01/2016 17:30,48,1,100
22/01/2016 17:35,43,1,100
22/01/2016 17:40,46,1,100
22/01/2016 17:45,45,1,100
22/01/2016 17:50,42,1,100
22/01/2016 17:55,42,1,100
22/01/2016 18:00,38,1,100
22/01/2016 18:05,36,1,100
22/01/2016 18:10,36,1,100
22/01/2016 18:15,42,1,100
22/01/2016 18:20,44,1,100
22/01/2016 18:25,52,1,100
22/01/2016 18:30,51,1,100
22/01/2016 18:35,45,1,100
22/01/2016 18:40,48,1,100
22/01/2016 18:45,41,1,100
22/01/2016 18:50,50,1,100
22/01/2016 18:55,46,1,100
22/01/2016 19:00,46,1,100
22/01/2016 19:05,51,1,100
22/01/2016 19:10,46,1,100
22/01/2016 19:15,43,1,100
22/01/2016 19:20,58,1,100
22/01/2016 19:25,47,1,100
22/01/2016 19:30,37,1,100
22/01/2016 19:35,37,1,100
22/01/2016 19:40,39,1,100
22/01/2016 19:45,41,1,100
22/01/2016 19:50,41,1,100
22/01/2016 19:55,40,1,100
22/01/2016 20:00,36,1,100
22/01/2016 20:05,40,1,100
22/01/2016 20:10,36,1,100
22/01/2016 20:15,32,1,100
22/01/2016 20:20,25,1,100
22/01/2016 20:25,36,1,100
22/01/2016 20:30,24,1,100
22/01/2016 20:35,27,1,100
22/01/2016 20:40,30,1,100
22/01/2016 20:45,30,1,100
22/01/2016 20:50,26,1,100
22/01/2016 20:55,24,1,100
22/01/2016 21:00,32,1,100
22/01/2016 21:05,23,1,100
22/01/2016 21:10,18,1,100
22/01/2016 21:15,24,1,100
22/01/2016 21:20,26,1,100
22/01/2016 21:25,31,1,100
22/01/2016 21:30,22,1,100
22/01/2016 21:35,25,1,100
22/01/2016 21:40,27,1,100
22/01/2016 21:45,20,1,100
22/01/2016 21:50,19,1,100
22/01/2016 21:55,22,1,100
22/01/2016 22:00,20,1,100
22/01/2016 22:05,20,1,100
22/01/2016 22:10,21,1,100
22/01/2016 22:15,20,1,100
22/01/2016 22:20,23,1,100
22/01/2016 22:25,20,1,100
22/01/2016 22:30,22,1,100
22/01/2016 22:35,17,1,100
22/01/2016 22:40,18,1,100
22/01/2016 22:45,20,1,100
22/01/2016 22:50,17,1,100
22/01/2016 22:55,17,1,100
22/01/2016 23:00,11,1,100
22/01/2016 23:05,14,1,100
22/01/2016 23:10,16,1,100
22/01/2016 23:15,13,1,100
22/01/2016 23:20,12,1,100
22/01/2016 23:25,10,1,100
22/01/2016 23:30,12,1,100
22/01/2016 23:35,13,1,100
22/01/2016 23:40,17,1,100
22/01/2016 23:45,13,1,100
22/01/2016 23:50,15,1,100
22/01/2016 23:55,5,1,100
29/01/2016 00:00,5,1,100
29/01/2016 00:05,7,1,100
29/01/2016 00:10,6,1,100
29/01/2016 00:15,5,1,100
29/01/2016 00:20,7,1,100
29/01/2016 00:25,6,1,100
29/01/2016 00:30,6,1,100
29/01/2016 00:35,4,1,100
29/01/2016 00:40,2,1,100
29/01/2016 00:45,6,1,100
29/01/2016 00:50,4,1,100
29/01/2016 00:55,4,1,100
29/01/2016 01:00,4,1,100
29/01/2016 01:05,3,1,100
29/01/2016 01:10,3,1,100
29/01/2016 01:15,1,1,100
29/01/2016 01:20,5,1,100
29/01/2016 01:25,2,1,100
29/01/2016 01:30,5,1,100
29/01/2016 01:35,2,1,100
29/01/2016 01:40,3,1,100
29/01/2016 01:45,3,1,100
29/01/2016 01:50,3,1,100
29/01/2016 01:55,3,1,100
29/01/2016 02:00,2,1,100
29/01/2016 02:05,3,1,100
29/01/2016 02:10,3,1,100
29/01/2016 02:15,4,1,100
29/01/2016 02:20,1,1,100
29/01/2016 02:25,2,1,100
29/01/2016 02:30,4,1,100
29/01/2016 02:35,1,1,100
29/01/2016 02:40,2,1,100
29/01/2016 02:45,2,1,100
29/01/2016 02:50,2,1,100
29/01/2016 02:55,2,1,100
29/01/2016 03:00,1,1,100
29/01/2016 03:05,1,1,100
29/01/2016 03:10,2,1,100
29/01/2016 03:15,2,1,100
29/01/2016 03:20,4,1,100
29/01/2016 03:25,3,1,100
29/01/2016 03:30,2,1,100
29/01/2016 03:35,4,1,100
29/01/2016 03:40,2,1,100
29/01/2016 03:45,4,1,100
29/01/2016 03:50,1,1,100
29/01/2016 03:55,4,1,100
29/01/2016 04:00,4,1,100
29/01/2016 04:05,5,1,100
29/01/2016 04:10,6,1,100
29/01/2016 04:15,8,1,100
29/01/2016 04:20,8,1,100
29/01/2016 04:25,6,1,100
29/01/2016 04:30,8,1,100
29/01/2016 04:35,13,1,100
29/01/2016 04:40,14,1,100
29/01/2016 04:45,17,1,100
29/01/2016 04:50,10,1,100
29/01/2016 04:55,17,1,100
29/01/2016 05:00,21,1,100
29/01/2016 05:05,20,1,100
29/01/2016 05:10,25,1,100
29/01/2016 05:15,20,1,100
29/01/2016 05:20,31,1,100
29/01/2016 05:25,29,1,100
29/01/2016 05:30,33,1,100
29/01/2016 05:35,32,1,100
29/01/2016 05:40,44,1,100
29/01/2016 05:45,46,1,100
29/01/2016 05:50,39,1,100
29/01/2016 05:55,50,1,100
29/01/2016 06:00,45,1,100
29/01/2016 06:05,52,1,100
29/01/2016 06:10,51,1,100
29/01/2016 06:15,62,1,100
29/01/2016 06:20,61,1,100
29/01/2016 06:25,69,1,100
29/01/2016 06:30,64,1,100
29/01/2016 06:35,77,1,100
29/01/2016 06:40,83,1,100
29/01/2016 06:45,86,1,100
29/01/2016 06:50,83,1,100
29/01/2016 06:55,71,1,100
29/01/2016 07:00,84,1,100
29/01/2016 07:05,70,1,100
29/01/2016 07:10,67,1,100
29/01/2016 07:15,72,1,100
29/01/2016 07:20,59,1,100
29/01/2016 07:25,56,1,100
29/01/2016 07:30,56,1,100
29/01/2016 07:35,44,1,100
29/01/2016 07:40,47,1,100
29/01/2016 07:45,38,1,100
29/01/2016 07:50,40,1,100
29/01/2016 07:55,48,1,100
29/01/2016 08:00,51,1,100
29/01/2016 08:05,46,1,100
29/01/2016 08:10,46,1,100
29/01/2016 08:15,40,1,100
29/01/2016 08:20,46,1,100
29/01/2016 08:25,39,1,100
29/01/2016 08:30,54,1,100
29/01/2016 08:35,46,1,100
29/01/2016 08:40,51,1,100
29/01/2016 08:45,51,1,100
29/01/2016 08:50,40,1,100
29/01/2016 08:55,47,1,100
29/01/2016 09:00,46,1,100
29/01/2016 09:05,50,1,100
29/01/2016 09:10,44,1,100
29/01/2016 09:15,47,1,100
29/01/2016 09:20,52,1,100
29/01/2016 09:25,50,1,100
29/01/2016 09:30,59,1,100
29/01/2016 09:35,55,1,100
29/01/2016 09:40,57,1,100
29/01/2016 09:45,55,1,100
29/01/2016 09:50,62,1,100
29/01/2016 09:55,48,1,100
29/01/2016 10:00,59,1,100
29/01/2016 10:05,57,1,100
29/01/2016 10:10,51,1,100
29/01/2016 10:15,55,1,100
29/01/2016 10:20,52,1,100
29/01/2016 10:25,54,1,100
29/01/2016 10:30,43,1,100
29/01/2016 10:35,56,1,100
29/01/2016 10:40,49,1,100
29/01/2016 10:45,51,1,100
29/01/2016 10:50,60,1,100
29/01/2016 10:55,51,1,100
29/01/2016 11:00,59,1,100
29/01/2016 11:05,53,1,100
29/01/2016 11:10,47,1,100
29/01/2016 11:15,50,1,100
29/01/2016 11:20,56,1,100
29/01/2016 11:25,56,1,100
29/01/2016 11:30,47,1,100
29/01/2016 11:35,60,1,100
29/01/2016 11:40,59,1,100
29/01/2016 11:45,61,1,100
29/01/2016 11:50,53,1,100
29/01/2016 11:55,47,1,100
29/01/2016 12:00,53,1,100
29/01/2016 12:05,50,1,100
29/01/2016 12:10,57,1,100
29/01/2016 12:15,53,1,100
29/01/2016 12:20,55,1,100
29/01/2016 12:25,45,1,100
29/01/2016 12:30,51,1,100
29/01/2016 12:35,46,1,100
29/01/2016 12:40,49,1,100
29/01/2016 12:45,51,1,100
29/01/2016 12:50,55,1,100
29/01/2016 12:55,49,1,100
29/01/2016 13:00,45,1,100
29/01/2016 13:05,36,1,100
29/01/2016 13:10,53,1,100
29/01/2016 13:15,56,1,100
29/01/2016 13:20,46,1,100
29/01/2016 13:25,54,1,100
29/01/2016 13:30,60,1,100
29/01/2016 13:35,52,1,100
29/01/2016 13:40,53,1,100
29/01/2016 13:45,53,1,100
29/01/2016 13:50,46,1,100
29/01/2016 13:55,60,1,100
29/01/2016 14:00,54,1,100
29/01/2016 14:05,55,1,100
29/01/2016 14:10,50,1,100
29/01/2016 14:15,61,1,100
29/01/2016 14:20,57,1,100
29/01/2016 14:25,54,1,100
29/01/2016 14:30,54,1,100
29/01/2016 14:35,63,1,100
29/01/2016 14:40,55,1,100
29/01/2016 14:45,62,1,100
29/01/2016 14:50,45,1,100
29/01/2016 14:55,55,1,100
29/01/2016 15:00,52,1,100
29/01/2016 15:05,52,1,100
29/01/2016 15:10,58,1,100
29/01/2016 15:15,55,1,100
29/01/2016 15:20,50,1,100
29/01/2016 15:25,54,1,100
29/01/2016 15:30,52,1,100
29/01/2016 15:35,44,1,100
29/01/2016 15:40,49,1,100
29/01/2016 15:45,57,1,100
29/01/2016 15:50,55,1,100
29/01/2016 15:55,47,1,100
29/01/2016 16:00,54,1,100
29/01/2016 16:05,51,1,100
29/01/2016 16:10,46,1,100
29/01/2016 16:15,52,1,100
29/01/2016 16:20,47,1,100
29/01/2016 16:25,46,1,100
29/01/2016 16:30,42,1,100
29/01/2016 16:35,44,1,100
29/01/2016 16:40,50,1,100
29/01/2016 16:45,53,1,100
29/01/2016 16:50,43,1,100
29/01/2016 16:55,46,1,100
29/01/2016 17:00,49,1,100
29/01/2016 17:05,47,1,100
29/01/2016 17:10,47,1,100
29/01/2016 17:15,50,1,100
29/01/2016 17:20,49,1,100
29/01/2016 17:25,42,1,100
29/01/2016 17:30,48,1,100
29/01/2016 17:35,47,1,100
29/01/2016 17:40,43,1,100
29/01/2016 17:45,45,1,100
29/01/2016 17:50,49,1,100
29/01/2016 17:55,38,1,100
29/01/2016 18:00,44,1,100
29/01/2016 18:05,39,1,100
29/01/2016 18:10,34,1,100
29/01/2016 18:15,43,1,100
29/01/2016 18:20,56,1,100
29/01/2016 18:25,46,1,100
29/01/2016 18:30,49,1,100
29/01/2016 18:35,46,1,100
29/01/2016 18:40,49,1,100
29/01/2016 18:45,42,1,100
29/01/2016 18:50,51,1,100
29/01/2016 18:55,42,1,100
29/01/2016 19:00,39,1,100
29/01/2016 19:05,37,1,100
29/01/2016 19:10,42,1,100
29/01/2016 19:15,46,1,100
29/01/2016 19:20,48,1,100
29/01/2016 19:25,49,1,100
29/01/2016 19:30,47,1,100
29/01/2016 19:35,51,1,100
29/01/2016 19:40,37,1,100
29/01/2016 19:45,42,1,100
29/01/2016 19:50,40,1,100
29/01/2016 19:55,40,1,100
29/01/2016 20:00,40,1,100
29/01/2016 20:05,44,1,100
29/01/2016 20:10,41,1,100
29/01/2016 20:15,40,1,100
29/01/2016 20:20,39,1,100
29/01/2016 20:25,33,1,100
29/01/2016 20:30,43,1,100
29/01/2016 20:35,30,1,100
29/01/2016 20:40,32,1,100
29/01/2016 20:45,25,1,100
29/01/2016 20:50,32,1,100
29/01/2016 20:55,26,1,100
29/01/2016 21:00,22,1,100
29/01/2016 21:05,25,1,100
29/01/2016 21:10,32,1,100
29/01/2016 21:15,32,1,100
29/01/2016 21:20,34,1,100
29/01/2016 21:25,27,1,100
29/01/2016 21:30,26,1,100
29/01/2016 21:35,27,1,100
29/01/2016 21:40,27,1,100
29/01/2016 21:45,23,1,100
29/01/2016 21:50,26,1,100
29/01/2016 21:55,21,1,100
29/01/2016 22:00,18,1,100
29/01/2016 22:05,24,1,100
29/01/2016 22:10,18,1,100
29/01/2016 22:15,23,1,100
29/01/2016 22:20,16,1,100
29/01/2016 22:25,17,1,100
29/01/2016 22:30,18,1,100
29/01/2016 22:35,17,1,100
29/01/2016 22:40,20,1,100
29/01/2016 22:45,16,1,100
29/01/2016 22:50,12,1,100
29/01/2016 22:55,15,1,100
29/01/2016 23:00,15,1,100
29/01/2016 23:05,11,1,100
29/01/2016 23:10,15,1,100
29/01/2016 23:15,15,1,100
29/01/2016 23:20,9,1,100
29/01/2016 23:25,8,1,100
29/01/2016 23:30,14,1,100
29/01/2016 23:35,12,1,100
29/01/2016 23:40,14,1,100
29/01/2016 23:45,12,1,100
29/01/2016 23:50,14,1,100
29/01/2016 23:55,11,1,100
01/02/2016 00:00,8,1,100
01/02/2016 00:05,4,1,100
01/02/2016 00:10,6,1,100
01/02/2016 00:15,4,1,100
01/02/2016 00:20,5,1,100
01/02/2016 00:25,2,1,100
01/02/2016 00:30,4,1,100
01/02/2016 00:35,7,1,100
01/02/2016 00:40,5,1,100
01/02/2016 00:45,7,1,100
01/02/2016 00:50,4,1,100
01/02/2016 00:55,3,1,100
01/02/2016 01:00,1,1,100
01/02/2016 01:05,1,1,100
01/02/2016 01:10,3,1,100
01/02/2016 01:15,4,1,100
01/02/2016 01:20,5,1,100
01/02/2016 01:25,4,1,100
01/02/2016 01:30,4,1,100
01/02/2016 01:35,2,1,100
01/02/2016 01:40,2,1,100
01/02/2016 01:45,3,1,100
01/02/2016 01:50,3,1,100
01/02/2016 01:55,3,1,100
01/02/2016 02:00,3,1,100
01/02/2016 02:05,1,1,100
01/02/2016 02:10,2,1,100
01/02/2016 02:15,3,1,100
01/02/2016 02:20,5,1,100
01/02/2016 02:25,1,1,100
01/02/2016 02:30,1,1,100
01/02/2016 02:35,2,1,100
01/02/2016 02:40,2,1,100
01/02/2016 02:45,3,1,100
01/02/2016 02:50,3,1,100
01/02/2016 02:55,3,1,100
01/02/2016 03:00,3,1,100
01/02/2016 03:05,2,1,100
01/02/2016 03:10,2,1,100
01/02/2016 03:15,4,1,100
01/02/2016 03:20,4,1,100
01/02/2016 03:25,4,1,100
01/02/2016 03:30,4,1,100
01/02/2016 03:35,4,1,100
01/02/2016 03:40,2,1,100
01/02/2016 03:45,4,1,100
01/02/2016 03:50,3,1,100
01/02/2016 03:55,7,1,100
01/02/2016 04:00,10,1,100
01/02/2016 04:05,7,1,100
01/02/2016 04:10,10,1,100
01/02/2016 04:15,6,1,100
01/02/2016 04:20,8,1,100
01/02/2016 04:25,10,1,100
01/02/2016 04:30,11,1,100
01/02/2016 04:35,13,1,100
01/02/2016 04:40,23,1,100
01/02/2016 04:45,24,1,100
01/02/2016 04:50,26,1,100
01/02/2016 04:55,26,1,100
01/02/2016 05:00,28,1,100
01/02/2016 05:05,37,1,100
01/02/2016 05:10,40,1,100
01/02/2016 05:15,28,1,100
01/02/2016 05:20,33,1,100
01/02/2016 05:25,37,1,100
01/02/2016 05:30,40,1,100
01/02/2016 05:35,55,1,100
01/02/2016 05:40,53,1,100
01/02/2016 05:45,52,1,100
01/02/2016 05:50,54,1,100
01/02/2016 05:55,46,1,100
01/02/2016 06:00,46,1,100
01/02/2016 06:05,57,1,100
01/02/2016 06:10,72,1,100
01/02/2016 06:15,70,1,100
01/02/2016 06:20,64,1,100
01/02/2016 06:25,74,1,100
01/02/2016 06:30,77,1,100
01/02/2016 06:35,79,1,100
01/02/2016 06:40,89,1,100
01/02/2016 06:45,88,1,100
01/02/2016 06:50,88,1,100
01/02/2016 06:55,85,1,100
01/02/2016 07:00,72,1,100
01/02/2016 07:05,53,1,100
01/02/2016 07:10,68,1,100
01/02/2016 07:15,60,1,100
01/02/2016 07:20,43,1,100
01/02/2016 07:25,42,1,100
01/02/2016 07:30,43,1,100
01/02/2016 07:35,42,1,100
01/02/2016 07:40,34,1,100
01/02/2016 07:45,41,1,100
01/02/2016 07:50,40,1,100
01/02/2016 07:55,36,1,100
01/02/2016 08:00,32,1,100
01/02/2016 08:05,39,1,100
01/02/2016 08:10,28,1,100
01/02/2016 08:15,36,1,100
01/02/2016 08:20,35,1,100
01/02/2016 08:25,36,1,100
01/02/2016 08:30,37,1,100
01/02/2016 08:35,34,1,100
01/02/2016 08:40,34,1,100
01/02/2016 08:45,39,1,100
01/02/2016 08:50,39,1,100
01/02/2016 08:55,31,1,100
01/02/2016 09:00,36,1,100
01/02/2016 09:05,37,1,100
01/02/2016 09:10,45,1,100
01/02/2016 09:15,43,1,100
01/02/2016 09:20,48,1,100
01/02/2016 09:25,53,1,100
01/02/2016 09:30,51,1,100
01/02/2016 09:35,53,1,100
01/02/2016 09:40,48,1,100
01/02/2016 09:45,49,1,100
01/02/2016 09:50,56,1,100
01/02/2016 09:55,50,1,100
01/02/2016 10:00,60,1,100
01/02/2016 10:05,58,1,100
01/02/2016 10:10,49,1,100
01/02/2016 10:15,58,1,100
01/02/2016 10:20,53,1,100
01/02/2016 10:25,49,1,100
01/02/2016 10:30,65,1,100
01/02/2016 10:35,50,1,100
01/02/2016 10:40,52,1,100
01/02/2016 10:45,51,1,100
01/02/2016 10:50,48,1,100
01/02/2016 10:55,54,1,100
01/02/2016 11:00,44,1,100
01/02/2016 11:05,54,1,100
01/02/2016 11:10,54,1,100
01/02/2016 11:15,49,1,100
01/02/2016 11:20,46,1,100
01/02/2016 11:25,51,1,100
01/02/2016 11:30,37,1,100
01/02/2016 11:35,43,1,100
01/02/2016 11:40,46,1,100
01/02/2016 11:45,44,1,100
01/02/2016 11:50,47,1,100
01/02/2016 11:55,38,1,100
01/02/2016 12:00,17,1,100
01/02/2016 12:05,52,1,100
01/02/2016 12:10,45,1,100
01/02/2016 12:15,58,1,100
01/02/2016 12:20,60,1,100
01/02/2016 12:25,54,1,100
01/02/2016 12:30,43,1,100
01/02/2016 12:35,45,1,100
01/02/2016 12:40,50,1,100
01/02/2016 12:45,53,1,100
01/02/2016 12:50,53,1,100
01/02/2016 12:55,49,1,100
01/02/2016 13:00,40,1,100
